transaction_id,date,time,transaction_type,category,item_name,quantity,unit_price,total_amount,payment_method,customer_type,vendor_name,profit_margin_estimate
"T001782","2025-03-15","11:49:08","sale","coffee","Cappuccino","1","400","400","easypaisa","regular",,"0.65"
"T001783","2025-03-15","13:02:27","sale","coffee","Americano","1","300","300","cash","walk-in",,"0.75"
"T001784","2025-03-15","21:25:27","sale","coffee","Cappuccino","1","400","400","easypaisa","walk-in",,"0.65"
"T001785","2025-03-15","09:58:09","sale","snacks","Fries","1","250","250","card","regular",,"0.5"
"T001786","2025-03-15","10:40:32","sale","coffee","Americano","1","300","300","card","walk-in",,"0.75"
"T001787","2025-03-15","14:00:00","expense","utilities",,"1","45000","45000","bank_transfer",,"LESCO/PTCL",
"T001788","2025-03-16","18:30:00","sale","dessert","Brownie","2","350","700","jazzcash","regular",,"0.5"
"T001789","2025-03-16","16:08:21","sale","snacks","Club Sandwich","3","550","1650","cash","walk-in",,"0.4"
"T001790","2025-03-16","18:05:22","sale","coffee","Latte","3","450","1350","card","walk-in",,"0.65"
"T001791","2025-03-16","11:17:28","sale","coffee","Espresso","1","250","250","cash","walk-in",,"0.7"
"T001792","2025-03-16","12:10:41","sale","tea","Green Tea","2","120","240","card","walk-in",,"0.65"
"T001793","2025-03-16","14:47:26","sale","coffee","Latte","2","450","900","easypaisa","regular",,"0.65"
"T001794","2025-03-16","15:06:30","sale","dessert","Cookie","1","150","150","cash","walk-in",,"0.5"
"T001795","2025-03-16","15:58:12","sale","dessert","Brownie","1","350","350","cash","walk-in",,"0.5"
"T001796","2025-03-16","17:57:32","sale","coffee","Espresso","3","250","750","cash","walk-in",,"0.7"
"T001797","2025-03-16","08:07:22","sale","tea","Green Tea","1","120","120","cash","regular",,"0.65"
"T001798","2025-03-16","21:48:46","sale","coffee","Latte","1","450","450","card","regular",,"0.65"
"T001799","2025-03-16","21:55:51","sale","coffee","Cappuccino","2","400","800","card","regular",,"0.65"
"T001800","2025-03-16","17:09:35","sale","dessert","Brownie","2","350","700","card","walk-in",,"0.5"
"T001801","2025-03-16","20:20:28","sale","tea","Green Tea","2","120","240","bank_transfer","regular",,"0.65"
"T001802","2025-03-16","21:08:09","sale","snacks","Chicken Sandwich","1","450","450","cash","walk-in",,"0.4"
"T001803","2025-03-16","11:27:47","sale","coffee","Cappuccino","2","400","800","cash","walk-in",,"0.65"
"T001804","2025-03-16","12:23:42","sale","coffee","Cappuccino","2","400","800","cash","regular",,"0.65"
"T001805","2025-03-16","13:22:31","sale","snacks","Club Sandwich","1","550","550","cash","regular",,"0.4"
"T001806","2025-03-16","21:52:29","sale","tea","Karak Chai","1","150","150","card","walk-in",,"0.6"
"T001807","2025-03-16","11:17:21","sale","tea","Karak Chai","1","150","150","cash","regular",,"0.6"
"T001808","2025-03-16","16:57:23","sale","snacks","Chicken Sandwich","1","450","450","card","walk-in",,"0.4"
"T001809","2025-03-16","09:25:55","sale","dessert","Cookie","4","150","600","cash","walk-in",,"0.5"
"T001810","2025-03-16","20:26:53","sale","snacks","Fries","3","250","750","card","walk-in",,"0.5"
"T001811","2025-03-16","09:48:55","sale","dessert","Cheesecake Slice","1","600","600","jazzcash","regular",,"0.45"
"T001812","2025-03-16","18:17:32","sale","coffee","Latte","1","450","450","cash","walk-in",,"0.65"
"T001813","2025-03-16","10:15:43","sale","snacks","Club Sandwich","1","550","550","cash","walk-in",,"0.4"
"T001814","2025-03-16","09:04:03","sale","coffee","Cappuccino","1","400","400","cash","walk-in",,"0.65"
"T001815","2025-03-16","17:05:35","sale","snacks","Chicken Sandwich","2","450","900","cash","regular",,"0.4"
"T001816","2025-03-16","11:43:42","sale","coffee","Cappuccino","2","400","800","cash","walk-in",,"0.65"
"T001817","2025-03-16","10:19:16","sale","tea","Cardamom Tea","2","180","360","card","walk-in",,"0.6"
"T001818","2025-03-16","11:44:51","sale","snacks","Club Sandwich","2","550","1100","jazzcash","regular",,"0.4"
"T001819","2025-03-16","20:10:02","sale","coffee","Espresso","1","250","250","cash","walk-in",,"0.7"
"T001820","2025-03-16","15:40:16","sale","coffee","Latte","1","450","450","jazzcash","walk-in",,"0.65"
"T001821","2025-03-16","21:34:30","sale","snacks","Fries","1","250","250","easypaisa","regular",,"0.5"
"T001822","2025-03-16","13:44:47","sale","dessert","Brownie","3","350","1050","cash","regular",,"0.5"
"T001823","2025-03-16","18:52:32","sale","dessert","Cheesecake Slice","1","600","600","card","regular",,"0.45"
"T001824","2025-03-16","09:43:28","sale","tea","Karak Chai","2","150","300","jazzcash","walk-in",,"0.6"
"T001825","2025-03-16","21:08:19","sale","snacks","Fries","1","250","250","card","regular",,"0.5"
"T001826","2025-03-16","21:28:37","sale","tea","Green Tea","2","120","240","easypaisa","regular",,"0.65"
"T001827","2025-03-16","12:31:21","sale","snacks","Fries","1","250","250","easypaisa","regular",,"0.5"
"T001828","2025-03-16","16:56:32","sale","coffee","Espresso","1","250","250","cash","regular",,"0.7"
"T001829","2025-03-16","08:07:39","sale","snacks","Fries","3","250","750","cash","walk-in",,"0.5"
"T001830","2025-03-16","11:46:57","sale","snacks","Fries","2","250","500","cash","regular",,"0.5"
"T001831","2025-03-16","15:03:00","sale","tea","Karak Chai","1","150","150","cash","regular",,"0.6"
"T001832","2025-03-16","15:34:06","sale","tea","Green Tea","2","120","240","card","regular",,"0.65"
"T001833","2025-03-16","20:30:47","sale","dessert","Cheesecake Slice","3","600","1800","bank_transfer","regular",,"0.45"
"T001834","2025-03-16","17:42:14","sale","coffee","Espresso","1","250","250","card","new",,"0.7"
"T001835","2025-03-16","18:44:00","sale","snacks","Fries","2","250","500","cash","walk-in",,"0.5"
"T001836","2025-03-16","10:06:47","sale","dessert","Brownie","2","350","700","easypaisa","regular",,"0.5"
"T001837","2025-03-16","10:59:40","sale","snacks","Fries","1","250","250","jazzcash","walk-in",,"0.5"
"T001838","2025-03-16","11:36:56","sale","coffee","Espresso","1","250","250","cash","walk-in",,"0.7"
"T001839","2025-03-16","17:36:01","sale","coffee","Americano","2","300","600","jazzcash","regular",,"0.75"
"T001840","2025-03-16","10:24:41","sale","snacks","Chicken Sandwich","1","450","450","cash","new",,"0.4"
"T001841","2025-03-16","11:18:22","sale","coffee","Americano","1","300","300","jazzcash","new",,"0.75"
"T001842","2025-03-16","08:30:27","sale","tea","Green Tea","2","120","240","jazzcash","walk-in",,"0.65"
"T001843","2025-03-16","19:31:34","sale","snacks","Chicken Sandwich","2","450","900","cash","regular",,"0.4"
"T001844","2025-03-17","18:12:16","sale","tea","Karak Chai","4","150","600","card","regular",,"0.6"
"T001845","2025-03-17","11:27:35","sale","coffee","Americano","1","300","300","easypaisa","regular",,"0.75"
"T001846","2025-03-17","13:11:35","sale","coffee","Latte","2","450","900","card","regular",,"0.65"
"T001847","2025-03-17","17:30:52","sale","tea","Green Tea","1","120","120","card","regular",,"0.65"
"T001848","2025-03-17","20:55:00","sale","coffee","Cappuccino","2","400","800","bank_transfer","regular",,"0.65"
"T001849","2025-03-17","09:08:24","sale","snacks","Fries","1","250","250","cash","regular",,"0.5"
"T001850","2025-03-17","15:18:04","sale","coffee","Cappuccino","3","400","1200","cash","walk-in",,"0.65"
"T001851","2025-03-17","16:27:59","sale","coffee","Espresso","1","250","250","cash","walk-in",,"0.7"
"T001852","2025-03-17","19:53:32","sale","snacks","Club Sandwich","1","550","550","card","walk-in",,"0.4"
"T001853","2025-03-17","08:30:41","sale","dessert","Brownie","2","350","700","cash","regular",,"0.5"
"T001854","2025-03-17","21:32:22","sale","dessert","Brownie","2","350","700","cash","regular",,"0.5"
"T001855","2025-03-17","16:33:23","sale","coffee","Cappuccino","2","400","800","jazzcash","regular",,"0.65"
"T001856","2025-03-17","17:11:34","sale","snacks","Fries","1","250","250","cash","regular",,"0.5"
"T001857","2025-03-17","21:17:58","sale","coffee","Americano","2","300","600","card","walk-in",,"0.75"
"T001858","2025-03-17","14:26:56","sale","coffee","Americano","1","300","300","card","walk-in",,"0.75"
"T001859","2025-03-17","21:18:08","sale","coffee","Latte","3","450","1350","bank_transfer","walk-in",,"0.65"
"T001860","2025-03-17","19:25:52","sale","dessert","Cookie","2","150","300","cash","regular",,"0.5"
"T001861","2025-03-17","21:45:53","sale","tea","Green Tea","2","120","240","cash","regular",,"0.65"
"T001862","2025-03-17","19:12:44","sale","coffee","Espresso","1","250","250","cash","new",,"0.7"
"T001863","2025-03-17","21:12:12","sale","tea","Cardamom Tea","2","180","360","card","regular",,"0.6"
"T001864","2025-03-17","11:42:10","sale","dessert","Cheesecake Slice","1","600","600","jazzcash","walk-in",,"0.45"
"T001865","2025-03-17","18:22:15","sale","tea","Karak Chai","2","150","300","card","walk-in",,"0.6"
"T001866","2025-03-17","21:22:54","sale","tea","Cardamom Tea","4","180","720","card","new",,"0.6"
"T001867","2025-03-17","17:48:57","sale","coffee","Cappuccino","1","400","400","card","new",,"0.65"
"T001868","2025-03-17","17:35:20","sale","coffee","Latte","4","450","1800","cash","walk-in",,"0.65"
"T001869","2025-03-17","19:34:30","sale","snacks","Fries","1","250","250","card","regular",,"0.5"
"T001870","2025-03-17","08:54:32","sale","snacks","Club Sandwich","3","550","1650","easypaisa","regular",,"0.4"
"T001871","2025-03-17","21:26:02","sale","tea","Karak Chai","1","150","150","cash","regular",,"0.6"
"T001872","2025-03-17","14:11:57","sale","coffee","Americano","1","300","300","cash","regular",,"0.75"
"T001873","2025-03-17","20:14:40","sale","coffee","Espresso","1","250","250","bank_transfer","regular",,"0.7"
"T001874","2025-03-17","10:30:27","sale","coffee","Latte","1","450","450","cash","new",,"0.65"
"T001875","2025-03-17","19:30:58","sale","tea","Cardamom Tea","4","180","720","cash","regular",,"0.6"
"T001876","2025-03-17","09:37:43","sale","snacks","Fries","1","250","250","bank_transfer","regular",,"0.5"
"T001877","2025-03-17","09:00:00","expense","supplies",,"1","85000","85000","cash",,"Local Roaster & Bakery",
"T001878","2025-03-18","21:51:56","sale","tea","Karak Chai","2","150","300","bank_transfer","walk-in",,"0.6"
"T001879","2025-03-18","18:17:58","sale","dessert","Cheesecake Slice","3","600","1800","card","walk-in",,"0.45"
"T001880","2025-03-18","19:04:12","sale","tea","Cardamom Tea","1","180","180","card","regular",,"0.6"
"T001881","2025-03-18","18:59:03","sale","coffee","Espresso","2","250","500","card","regular",,"0.7"
"T001882","2025-03-18","11:12:21","sale","coffee","Espresso","1","250","250","jazzcash","regular",,"0.7"
"T001883","2025-03-18","11:24:39","sale","coffee","Latte","2","450","900","jazzcash","regular",,"0.65"
"T001884","2025-03-18","09:54:16","sale","coffee","Latte","1","450","450","cash","walk-in",,"0.65"
"T001885","2025-03-18","20:12:26","sale","snacks","Fries","4","250","1000","bank_transfer","walk-in",,"0.5"
"T001886","2025-03-18","18:15:25","sale","dessert","Brownie","1","350","350","cash","regular",,"0.5"
"T001887","2025-03-18","17:04:43","sale","dessert","Cheesecake Slice","2","600","1200","cash","regular",,"0.45"
"T001888","2025-03-18","16:56:03","sale","tea","Green Tea","1","120","120","cash","regular",,"0.65"
"T001889","2025-03-18","08:27:10","sale","coffee","Latte","2","450","900","bank_transfer","regular",,"0.65"
"T001890","2025-03-18","16:15:03","sale","coffee","Latte","1","450","450","cash","regular",,"0.65"
"T001891","2025-03-18","19:45:57","sale","tea","Cardamom Tea","3","180","540","cash","regular",,"0.6"
"T001892","2025-03-18","12:44:27","sale","coffee","Latte","2","450","900","cash","regular",,"0.65"
"T001893","2025-03-18","10:37:39","sale","snacks","Club Sandwich","2","550","1100","card","walk-in",,"0.4"
"T001894","2025-03-18","10:20:13","sale","dessert","Brownie","2","350","700","cash","regular",,"0.5"
"T001895","2025-03-18","19:51:07","sale","coffee","Espresso","3","250","750","card","regular",,"0.7"
"T001896","2025-03-18","08:28:41","sale","dessert","Cookie","1","150","150","cash","regular",,"0.5"
"T001897","2025-03-18","19:08:22","sale","snacks","Fries","1","250","250","card","regular",,"0.5"
"T001898","2025-03-18","13:11:15","sale","tea","Cardamom Tea","4","180","720","cash","regular",,"0.6"
"T001899","2025-03-18","21:35:15","sale","coffee","Espresso","2","250","500","card","regular",,"0.7"
"T001900","2025-03-18","19:40:02","sale","snacks","Chicken Sandwich","2","450","900","card","walk-in",,"0.4"
"T001901","2025-03-18","18:34:33","sale","coffee","Americano","1","300","300","jazzcash","new",,"0.75"
"T001902","2025-03-18","11:56:53","sale","tea","Cardamom Tea","1","180","180","cash","regular",,"0.6"
"T001903","2025-03-18","10:45:30","sale","coffee","Latte","3","450","1350","cash","walk-in",,"0.65"
"T001904","2025-03-18","17:18:40","sale","tea","Cardamom Tea","1","180","180","jazzcash","regular",,"0.6"
"T001905","2025-03-18","19:18:45","sale","coffee","Latte","1","450","450","jazzcash","walk-in",,"0.65"
"T001906","2025-03-18","13:29:27","sale","dessert","Brownie","1","350","350","card","walk-in",,"0.5"
"T001907","2025-03-18","13:35:15","sale","snacks","Fries","1","250","250","cash","walk-in",,"0.5"
"T001908","2025-03-18","09:58:20","sale","snacks","Club Sandwich","1","550","550","jazzcash","regular",,"0.4"
"T001909","2025-03-18","21:50:20","sale","coffee","Cappuccino","1","400","400","jazzcash","walk-in",,"0.65"
"T001910","2025-03-18","09:16:46","sale","snacks","Fries","1","250","250","cash","regular",,"0.5"
"T001911","2025-03-18","20:23:21","sale","tea","Cardamom Tea","1","180","180","cash","regular",,"0.6"
"T001912","2025-03-18","19:38:23","sale","tea","Karak Chai","2","150","300","jazzcash","walk-in",,"0.6"
"T001913","2025-03-18","17:16:45","sale","coffee","Cappuccino","2","400","800","jazzcash","walk-in",,"0.65"
"T001914","2025-03-19","18:51:35","sale","tea","Green Tea","2","120","240","card","regular",,"0.65"
"T001915","2025-03-19","10:23:33","sale","coffee","Latte","1","450","450","card","new",,"0.65"
"T001916","2025-03-19","18:58:14","sale","snacks","Club Sandwich","1","550","550","cash","walk-in",,"0.4"
"T001917","2025-03-19","19:33:18","sale","coffee","Cappuccino","1","400","400","cash","walk-in",,"0.65"
"T001918","2025-03-19","18:15:15","sale","snacks","Club Sandwich","2","550","1100","easypaisa","walk-in",,"0.4"
"T001919","2025-03-19","08:25:30","sale","coffee","Latte","1","450","450","cash","walk-in",,"0.65"
"T001920","2025-03-19","21:23:49","sale","dessert","Cheesecake Slice","1","600","600","card","walk-in",,"0.45"
"T001921","2025-03-19","11:31:35","sale","coffee","Espresso","2","250","500","cash","regular",,"0.7"
"T001922","2025-03-19","20:53:09","sale","tea","Cardamom Tea","1","180","180","card","regular",,"0.6"
"T001923","2025-03-19","20:51:45","sale","coffee","Latte","2","450","900","cash","walk-in",,"0.65"
"T001924","2025-03-19","14:57:38","sale","snacks","Club Sandwich","1","550","550","card","walk-in",,"0.4"
"T001925","2025-03-19","14:30:03","sale","tea","Green Tea","1","120","120","cash","regular",,"0.65"
"T001926","2025-03-19","19:44:32","sale","coffee","Latte","1","450","450","cash","walk-in",,"0.65"
"T001927","2025-03-19","13:02:26","sale","coffee","Espresso","3","250","750","card","regular",,"0.7"
"T001928","2025-03-19","12:03:18","sale","coffee","Americano","1","300","300","cash","walk-in",,"0.75"
"T001929","2025-03-19","14:21:59","sale","coffee","Espresso","2","250","500","cash","walk-in",,"0.7"
"T001930","2025-03-19","18:40:36","sale","coffee","Latte","2","450","900","easypaisa","walk-in",,"0.65"
"T001931","2025-03-19","21:39:31","sale","tea","Green Tea","4","120","480","cash","walk-in",,"0.65"
"T001932","2025-03-19","11:25:20","sale","snacks","Club Sandwich","2","550","1100","jazzcash","walk-in",,"0.4"
"T001933","2025-03-19","10:27:08","sale","tea","Cardamom Tea","3","180","540","card","walk-in",,"0.6"
"T001934","2025-03-19","17:52:51","sale","coffee","Espresso","1","250","250","card","walk-in",,"0.7"
"T001935","2025-03-19","20:41:57","sale","tea","Karak Chai","1","150","150","bank_transfer","walk-in",,"0.6"
"T001936","2025-03-19","10:12:49","sale","coffee","Americano","1","300","300","cash","walk-in",,"0.75"
"T001937","2025-03-19","21:59:11","sale","tea","Cardamom Tea","1","180","180","card","regular",,"0.6"
"T001938","2025-03-19","21:30:47","sale","dessert","Cheesecake Slice","1","600","600","cash","walk-in",,"0.45"
"T001939","2025-03-19","20:45:58","sale","coffee","Cappuccino","2","400","800","card","regular",,"0.65"
"T001940","2025-03-19","21:02:53","sale","coffee","Americano","1","300","300","card","walk-in",,"0.75"
"T001941","2025-03-19","11:42:35","sale","snacks","Chicken Sandwich","1","450","450","cash","regular",,"0.4"
"T001942","2025-03-19","11:52:50","sale","tea","Cardamom Tea","1","180","180","card","walk-in",,"0.6"
"T001943","2025-03-19","16:45:48","sale","dessert","Cheesecake Slice","1","600","600","card","walk-in",,"0.45"
"T001944","2025-03-19","15:14:18","sale","tea","Cardamom Tea","2","180","360","card","regular",,"0.6"
"T001945","2025-03-19","17:04:45","sale","snacks","Fries","1","250","250","jazzcash","walk-in",,"0.5"
"T001946","2025-03-19","13:02:17","sale","snacks","Fries","1","250","250","card","walk-in",,"0.5"
"T001947","2025-03-19","09:43:22","sale","snacks","Club Sandwich","1","550","550","cash","regular",,"0.4"
"T001948","2025-03-19","16:32:41","sale","tea","Cardamom Tea","1","180","180","cash","walk-in",,"0.6"
"T001949","2025-03-19","16:16:03","sale","dessert","Cookie","1","150","150","cash","walk-in",,"0.5"
"T001950","2025-03-19","21:29:38","sale","snacks","Chicken Sandwich","1","450","450","card","regular",,"0.4"
"T001951","2025-03-19","18:50:59","sale","tea","Green Tea","1","120","120","cash","walk-in",,"0.65"
"T001952","2025-03-19","18:11:14","sale","snacks","Club Sandwich","2","550","1100","card","new",,"0.4"
"T001953","2025-03-19","14:55:20","sale","dessert","Cookie","1","150","150","cash","regular",,"0.5"
"T001954","2025-03-19","17:50:07","sale","coffee","Espresso","2","250","500","cash","regular",,"0.7"
"T001955","2025-03-20","14:11:21","sale","snacks","Fries","1","250","250","cash","walk-in",,"0.5"
"T001956","2025-03-20","11:28:26","sale","coffee","Latte","2","450","900","card","regular",,"0.65"
"T001957","2025-03-20","21:12:37","sale","coffee","Americano","1","300","300","easypaisa","walk-in",,"0.75"
"T001958","2025-03-20","17:47:19","sale","snacks","Chicken Sandwich","4","450","1800","cash","walk-in",,"0.4"
"T001959","2025-03-20","16:27:44","sale","coffee","Latte","1","450","450","cash","walk-in",,"0.65"
"T001960","2025-03-20","14:04:50","sale","coffee","Espresso","1","250","250","cash","walk-in",,"0.7"
"T001961","2025-03-20","11:34:14","sale","coffee","Espresso","1","250","250","card","walk-in",,"0.7"
"T001962","2025-03-20","11:56:12","sale","tea","Green Tea","1","120","120","card","walk-in",,"0.65"
"T001963","2025-03-20","21:56:06","sale","tea","Green Tea","1","120","120","card","regular",,"0.65"
"T001964","2025-03-20","15:49:48","sale","tea","Green Tea","4","120","480","easypaisa","walk-in",,"0.65"
"T001965","2025-03-20","11:34:58","sale","snacks","Chicken Sandwich","1","450","450","cash","walk-in",,"0.4"
"T001966","2025-03-20","09:14:46","sale","snacks","Chicken Sandwich","1","450","450","cash","new",,"0.4"
"T001967","2025-03-20","18:33:10","sale","tea","Karak Chai","1","150","150","cash","walk-in",,"0.6"
"T001968","2025-03-20","17:43:43","sale","coffee","Cappuccino","1","400","400","card","regular",,"0.65"
"T001969","2025-03-20","12:42:36","sale","snacks","Chicken Sandwich","4","450","1800","card","walk-in",,"0.4"
"T001970","2025-03-20","18:00:46","sale","dessert","Cheesecake Slice","1","600","600","cash","walk-in",,"0.45"
"T001971","2025-03-20","10:36:27","sale","tea","Karak Chai","2","150","300","cash","walk-in",,"0.6"
"T001972","2025-03-20","17:01:16","sale","dessert","Brownie","1","350","350","card","new",,"0.5"
"T001973","2025-03-20","10:54:05","sale","snacks","Club Sandwich","1","550","550","cash","walk-in",,"0.4"
"T001974","2025-03-20","16:49:06","sale","coffee","Espresso","1","250","250","cash","regular",,"0.7"
"T001975","2025-03-20","09:26:11","sale","tea","Green Tea","1","120","120","bank_transfer","regular",,"0.65"
"T001976","2025-03-20","18:48:46","sale","snacks","Fries","1","250","250","card","new",,"0.5"
"T001977","2025-03-20","08:25:16","sale","coffee","Espresso","2","250","500","cash","walk-in",,"0.7"
"T001978","2025-03-20","20:50:58","sale","coffee","Americano","2","300","600","card","walk-in",,"0.75"
"T001979","2025-03-20","11:39:09","sale","tea","Karak Chai","1","150","150","cash","walk-in",,"0.6"
"T001980","2025-03-20","09:25:40","sale","coffee","Americano","2","300","600","cash","regular",,"0.75"
"T001981","2025-03-20","14:38:08","sale","coffee","Cappuccino","1","400","400","cash","regular",,"0.65"
"T001982","2025-03-20","08:11:28","sale","snacks","Chicken Sandwich","1","450","450","cash","regular",,"0.4"
"T001983","2025-03-20","08:25:42","sale","coffee","Espresso","1","250","250","cash","regular",,"0.7"
"T001984","2025-03-20","20:00:17","sale","dessert","Brownie","1","350","350","easypaisa","walk-in",,"0.5"
"T001985","2025-03-20","15:48:09","sale","snacks","Fries","2","250","500","card","walk-in",,"0.5"
"T001986","2025-03-20","11:56:05","sale","coffee","Cappuccino","1","400","400","card","walk-in",,"0.65"
"T001987","2025-03-20","08:51:24","sale","tea","Green Tea","1","120","120","cash","new",,"0.65"
"T001988","2025-03-20","13:07:36","sale","dessert","Cheesecake Slice","2","600","1200","card","walk-in",,"0.45"
"T001989","2025-03-20","09:33:38","sale","snacks","Fries","1","250","250","card","regular",,"0.5"
"T001990","2025-03-20","17:00:47","sale","coffee","Cappuccino","1","400","400","card","walk-in",,"0.65"
"T001991","2025-03-20","08:26:34","sale","coffee","Espresso","2","250","500","card","regular",,"0.7"
"T001992","2025-03-20","20:03:35","sale","snacks","Fries","2","250","500","easypaisa","walk-in",,"0.5"
"T001993","2025-03-20","18:30:42","sale","snacks","Chicken Sandwich","1","450","450","cash","walk-in",,"0.4"
"T001994","2025-03-21","16:31:17","sale","snacks","Chicken Sandwich","1","450","450","cash","walk-in",,"0.4"
"T001995","2025-03-21","13:41:04","sale","coffee","Cappuccino","1","400","400","card","new",,"0.65"
"T001996","2025-03-21","16:42:18","sale","tea","Karak Chai","1","150","150","card","regular",,"0.6"
"T001997","2025-03-21","18:04:02","sale","tea","Karak Chai","3","150","450","card","regular",,"0.6"
"T001998","2025-03-21","18:38:10","sale","coffee","Americano","1","300","300","card","walk-in",,"0.75"
"T001999","2025-03-21","19:00:49","sale","tea","Karak Chai","3","150","450","easypaisa","regular",,"0.6"
"T002000","2025-03-21","20:48:21","sale","snacks","Chicken Sandwich","1","450","450","card","walk-in",,"0.4"
"T002001","2025-03-21","10:25:50","sale","tea","Green Tea","2","120","240","card","regular",,"0.65"
"T002002","2025-03-21","09:11:44","sale","snacks","Fries","3","250","750","bank_transfer","walk-in",,"0.5"
"T002003","2025-03-21","09:00:03","sale","snacks","Club Sandwich","1","550","550","card","walk-in",,"0.4"
"T002004","2025-03-21","11:31:42","sale","coffee","Americano","1","300","300","jazzcash","regular",,"0.75"
"T002005","2025-03-21","18:59:19","sale","coffee","Latte","1","450","450","cash","walk-in",,"0.65"
"T002006","2025-03-21","10:28:51","sale","tea","Cardamom Tea","1","180","180","cash","regular",,"0.6"
"T002007","2025-03-21","11:57:44","sale","snacks","Club Sandwich","1","550","550","bank_transfer","walk-in",,"0.4"
"T002008","2025-03-21","18:04:25","sale","tea","Cardamom Tea","1","180","180","card","regular",,"0.6"
"T002009","2025-03-21","14:44:09","sale","coffee","Americano","1","300","300","jazzcash","regular",,"0.75"
"T002010","2025-03-21","18:04:44","sale","dessert","Cheesecake Slice","1","600","600","card","regular",,"0.45"
"T002011","2025-03-21","15:17:45","sale","coffee","Cappuccino","1","400","400","card","regular",,"0.65"
"T002012","2025-03-21","18:35:21","sale","dessert","Cheesecake Slice","1","600","600","card","walk-in",,"0.45"
"T002013","2025-03-21","20:05:55","sale","tea","Karak Chai","1","150","150","cash","walk-in",,"0.6"
"T002014","2025-03-21","21:22:35","sale","coffee","Cappuccino","1","400","400","card","regular",,"0.65"
"T002015","2025-03-21","09:21:22","sale","coffee","Espresso","1","250","250","cash","regular",,"0.7"
"T002016","2025-03-21","19:08:41","sale","tea","Cardamom Tea","1","180","180","jazzcash","walk-in",,"0.6"
"T002017","2025-03-21","21:44:07","sale","coffee","Cappuccino","1","400","400","cash","regular",,"0.65"
"T002018","2025-03-21","09:34:52","sale","tea","Green Tea","2","120","240","cash","regular",,"0.65"
"T002019","2025-03-21","16:41:35","sale","dessert","Brownie","2","350","700","cash","regular",,"0.5"
"T002020","2025-03-21","11:09:54","sale","coffee","Espresso","2","250","500","cash","regular",,"0.7"
"T002021","2025-03-21","15:33:20","sale","tea","Green Tea","1","120","120","cash","walk-in",,"0.65"
"T002022","2025-03-21","10:06:49","sale","dessert","Cookie","1","150","150","jazzcash","walk-in",,"0.5"
"T002023","2025-03-21","19:19:45","sale","coffee","Latte","1","450","450","card","regular",,"0.65"
"T002024","2025-03-21","08:17:47","sale","snacks","Club Sandwich","1","550","550","jazzcash","regular",,"0.4"
"T002025","2025-03-21","19:14:30","sale","snacks","Fries","1","250","250","easypaisa","walk-in",,"0.5"
"T002026","2025-03-21","17:42:27","sale","tea","Cardamom Tea","1","180","180","bank_transfer","regular",,"0.6"
"T002027","2025-03-21","11:08:33","sale","coffee","Cappuccino","1","400","400","jazzcash","walk-in",,"0.65"
"T002028","2025-03-21","10:16:25","sale","tea","Green Tea","1","120","120","jazzcash","walk-in",,"0.65"
"T002029","2025-03-21","13:41:16","sale","dessert","Cookie","1","150","150","cash","regular",,"0.5"
"T002030","2025-03-21","16:15:52","sale","snacks","Chicken Sandwich","1","450","450","jazzcash","regular",,"0.4"
"T002031","2025-03-21","09:12:47","sale","dessert","Brownie","1","350","350","easypaisa","walk-in",,"0.5"
"T002032","2025-03-22","08:15:29","sale","coffee","Americano","3","300","900","jazzcash","regular",,"0.75"
"T002033","2025-03-22","11:37:24","sale","tea","Green Tea","1","120","120","bank_transfer","walk-in",,"0.65"
"T002034","2025-03-22","10:15:16","sale","dessert","Cheesecake Slice","1","600","600","cash","regular",,"0.45"
"T002035","2025-03-22","18:18:23","sale","coffee","Americano","1","300","300","card","regular",,"0.75"
"T002036","2025-03-22","17:33:31","sale","snacks","Club Sandwich","1","550","550","card","regular",,"0.4"
"T002037","2025-03-22","10:00:16","sale","tea","Green Tea","4","120","480","bank_transfer","walk-in",,"0.65"
"T002038","2025-03-22","13:30:23","sale","coffee","Latte","2","450","900","card","walk-in",,"0.65"
"T002039","2025-03-22","16:58:57","sale","dessert","Brownie","1","350","350","cash","regular",,"0.5"
"T002040","2025-03-22","15:19:00","sale","dessert","Cookie","2","150","300","bank_transfer","walk-in",,"0.5"
"T002041","2025-03-22","16:48:28","sale","dessert","Cookie","1","150","150","jazzcash","new",,"0.5"
"T002042","2025-03-22","19:12:34","sale","snacks","Chicken Sandwich","3","450","1350","card","walk-in",,"0.4"
"T002043","2025-03-22","08:20:48","sale","dessert","Brownie","1","350","350","cash","regular",,"0.5"
"T002044","2025-03-22","18:02:31","sale","snacks","Chicken Sandwich","3","450","1350","card","walk-in",,"0.4"
"T002045","2025-03-22","18:43:04","sale","dessert","Cheesecake Slice","1","600","600","jazzcash","walk-in",,"0.45"
"T002046","2025-03-22","17:49:45","sale","coffee","Cappuccino","1","400","400","cash","walk-in",,"0.65"
"T002047","2025-03-22","11:38:30","sale","coffee","Espresso","1","250","250","cash","regular",,"0.7"
"T002048","2025-03-22","08:34:12","sale","coffee","Cappuccino","1","400","400","jazzcash","walk-in",,"0.65"
"T002049","2025-03-22","08:03:26","sale","tea","Karak Chai","2","150","300","cash","walk-in",,"0.6"
"T002050","2025-03-22","09:52:10","sale","snacks","Chicken Sandwich","1","450","450","jazzcash","regular",,"0.4"
"T002051","2025-03-22","18:53:19","sale","coffee","Espresso","1","250","250","cash","walk-in",,"0.7"
